product_id,product_name,category_id,product_link
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),235,https://www.amazon.in/Themisto-TH-WS20-Digital-Weighing-Stainless/dp/B09W9V2PXG/ref=sr_1_420?qid=1672923613&s=kitchen&sr=1-420
B09WF4Q7B3,"Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot",255,https://www.amazon.in/Cordless-resistant-soleplate-Vertical-Horizontal/dp/B09WF4Q7B3/ref=sr_1_463?qid=1672923615&s=kitchen&sr=1-463
B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,246,https://www.amazon.in/Crompton-InstaBliss-Instant-Heater-Advanced/dp/B09WMTJPG7/ref=sr_1_153?qid=1672923598&s=kitchen&sr=1-153
B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),15,https://www.amazon.in/Sony-Bravia-inches-Google-KD-65X74K/dp/B09WN3SRC7/ref=sr_1_291?qid=1672909138&s=electronics&sr=1-291
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",45,https://www.amazon.in/OnePlus-Forest-Green-Storage-SuperVOOC/dp/B09WRMNJ9G/ref=sr_1_79?qid=1672895770&s=electronics&sr=1-79
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),15,https://www.amazon.in/iFFALCON-inches-Ready-Smart-TV-32F53/dp/B09X1M3DHX/ref=sr_1_142?qid=1672909130&s=electronics&sr=1-142
B09X5C9VLK,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",244,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_31?qid=1672923592&s=kitchen&sr=1-31
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",306,https://www.amazon.in/Ikea-PRODUKT-Milk-frother-Frother-Handheld/dp/B09X5HD5T1/ref=sr_1_289_mod_primary_new?qid=1672923606&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-289
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",52,https://www.amazon.in/boAt-Airdopes-191G-Wireless-Appealing/dp/B09X76VL5L/ref=sr_1_301?qid=1672903010&s=computers&sr=1-301
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",5,https://www.amazon.in/USB-Cable-Micro-Type-30cm/dp/B09X79PP8F/ref=sr_1_151?qid=1672909131&s=electronics&sr=1-151
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,48,https://www.amazon.in/SanDisk-Extreme-Video-Mirrorless-Cameras/dp/B09X7DY7Q4/ref=sr_1_307?qid=1672903010&s=computers&sr=1-307
B09XB1R2F3,"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",234,https://www.amazon.in/Portable-Hairball-Epilator-Removing-Furniture/dp/B09XB1R2F3/ref=sr_1_157?qid=1672923598&s=kitchen&sr=1-157
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",45,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7DPW1/ref=sr_1_42?qid=1672895755&s=electronics&sr=1-42
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",45,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_50?qid=1672895762&s=electronics&sr=1-50
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",45,https://www.amazon.in/Redmi-Charcoal-Storage-Battery-Booster/dp/B09XB8GFBQ/ref=sr_1_19?qid=1672895748&s=electronics&sr=1-19
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,56,https://www.amazon.in/Xiaomi-22-5W-Fast-Charger-Cable/dp/B09XBJ1CTN/ref=sr_1_93?qid=1672895770&s=electronics&sr=1-93
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",280,https://www.amazon.in/AGARO-Regal-Electric-Ceramic-functions/dp/B09XHXXCFH/ref=sr_1_412?qid=1672923613&s=kitchen&sr=1-412
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,16,https://www.amazon.in/7SEVEN%C2%AE-Compatible-Control-Replacement-Original/dp/B09XJ1LM7R/ref=sr_1_174?qid=1672909133&s=electronics&sr=1-174
B09XJ5LD6L,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",45,https://www.amazon.in/Samsung-Storage-sAmoled-Purchased-Separately/dp/B09XJ5LD6L/ref=sr_1_333?qid=1672895842&s=electronics&sr=1-333
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",261,https://www.amazon.in/SM1301-Sandwich-Detachable-Plates-Waffle/dp/B09XRBJ94N/ref=sr_1_300?qid=1672923607&s=kitchen&sr=1-300
B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",259,https://www.amazon.in/FYA-Handheld-Cordless-Wireless-Rechargeable/dp/B09XTQFFCG/ref=sr_1_421?qid=1672923613&s=kitchen&sr=1-421
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",84,https://www.amazon.in/STRIFF-Adjustable-Ventilated-Ergonomic-Compatibility/dp/B09XX51X2G/ref=sr_1_105?qid=1672903000&s=computers&sr=1-105
B09XXZXQC1,"Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB, 128GB| 2.5K+ Display (10.95-inch/27.81cm)|1 Billion Colours| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray",215,https://www.amazon.in/Snapdragon-Resolution-Refresh-27-81Cm-Display/dp/B09XXZXQC1/ref=sr_1_437?qid=1672903017&s=computers&sr=1-437
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",62,https://www.amazon.in/STRIFF-Android-Portable-Foldable-Stand-Perfect/dp/B09Y14JLP3/ref=sr_1_208?qid=1672903005&s=computers&sr=1-208
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",244,https://www.amazon.in/Pigeon-Powerful-Stainless-Grinding-Polycarbonate/dp/B09Y358DZQ/ref=sr_1_370?qid=1672923611&s=kitchen&sr=1-370
B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",247,https://www.amazon.in/Pigeon-Stainless-boiling-Instant-Noodles/dp/B09Y5FZK9N/ref=sr_1_50?qid=1672923592&s=kitchen&sr=1-50
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)",52,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MP7C4/ref=sr_1_132?qid=1672903001&s=computers&sr=1-132
B09YDFDVNS,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",49,https://www.amazon.in/Nokia-105-Single-Keypad-Wireless/dp/B09YDFDVNS/ref=sr_1_117?qid=1672895777&s=electronics&sr=1-117
B09YDFKJF8,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",49,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B09YDFKJF8/ref=sr_1_125?qid=1672895777&s=electronics&sr=1-125
B09YHLPQYT,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black),16,https://www.amazon.in/Shopoflux-Silicone-Remote-Cover-Xiaomi/dp/B09YHLPQYT/ref=sr_1_482?qid=1672909149&s=electronics&sr=1-482
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),15,https://www.amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_125?qid=1672909130&s=electronics&sr=1-125
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",52,https://www.amazon.in/Sony-Headphones-Customizable-Equalizer-DSEE-Upscale/dp/B09YLFHFDW/ref=sr_1_325?qid=1672903011&s=computers&sr=1-325
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",288,https://www.amazon.in/Aquaguard-purification-municipal-Eureka-Forbes/dp/B09YLWT89W/ref=sr_1_263?qid=1672923605&s=kitchen&sr=1-263
B09YLX91QR,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)",5,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLX91QR/ref=sr_1_272?qid=1672909138&s=electronics&sr=1-272
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",5,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",5,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACM/dp/B09YLYB9PB/ref=sr_1_192?qid=1672909133&s=electronics&sr=1-192
B09YV3K34W,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",39,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV3K34W/ref=sr_1_168?qid=1672895791&s=electronics&sr=1-168
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",39,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV42QHZ/ref=sr_1_408?qid=1672895864&s=electronics&sr=1-408
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",39,https://www.amazon.in/Fire-Boltt-Smartwatch-Sports-Tracking-Silver/dp/B09YV463SW/ref=sr_1_242?qid=1672895821&s=electronics&sr=1-242
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",39,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV4MW2T/ref=sr_1_34?qid=1672895755&s=electronics&sr=1-34
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",39,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV4RG4D/ref=sr_1_29?qid=1672895755&s=electronics&sr=1-29
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",39,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Monitoring-Functionality/dp/B09YV575RK/ref=sr_1_308?qid=1672903010&s=computers&sr=1-308
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",84,https://www.amazon.in/Amazon-Basics-Multipurpose-Foldable-Laptop/dp/B09Z28BQZT/ref=sr_1_170?qid=1672903004&s=computers&sr=1-170
B09Z6WH2N1,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",64,https://www.amazon.in/STRIFF-Flexible-Silicone-Protector-Computers/dp/B09Z6WH2N1/ref=sr_1_169?qid=1672895799&s=electronics&sr=1-169
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",84,https://www.amazon.in/Anjaney-Enterprise-Multipurpose-Breakfast-Ergonomic/dp/B09Z7YGV3R/ref=sr_1_287?qid=1672903008&s=computers&sr=1-287
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",244,https://www.amazon.in/TTK-Prestige-Limited-Grinder-1200ml/dp/B09ZDVL7L8/ref=sr_1_413?qid=1672923612&s=kitchen&sr=1-413
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",82,https://www.amazon.in/Wireless-Connection-Battery-Ambidextrous-Suitable/dp/B09ZHCJDP1/ref=sr_1_209?qid=1672903005&s=computers&sr=1-209
B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",243,https://www.amazon.in/Croma-Weilburger-Soleplate-Coating-CRSHAH702SIR11/dp/B09ZK6THRR/ref=sr_1_154?qid=1672923598&s=kitchen&sr=1-154
B09ZPJT8B2,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black),15,https://www.amazon.in/TCL-inches-Certified-Android-32S615/dp/B09ZPJT8B2/ref=sr_1_227?qid=1672909135&s=electronics&sr=1-227
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",62,https://www.amazon.in/Ambrane-Adjustment-Compatibility-Multipurpose-Anti-Skid/dp/B09ZPL5VYM/ref=sr_1_81?qid=1672895770&s=electronics&sr=1-81
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),15,https://www.amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_86?qid=1672909128&s=electronics&sr=1-86
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",39,https://www.amazon.in/Noise-ColorFit-Bluetooth-Fully-Functional-Brightness/dp/B09ZQK9X8G/ref=sr_1_45?qid=1672895755&s=electronics&sr=1-45
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)",231,https://www.amazon.in/Amazon-Basics-Adjustable-Thermostat-certified/dp/B09ZTZ9N3Q/ref=sr_1_86?qid=1672923595&s=kitchen&sr=1-86
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",231,https://www.amazon.in/KNYUC-MART-Electric-Compact-Adjustable/dp/B09ZVJXN5L/ref=sr_1_403?qid=1672923612&s=kitchen&sr=1-403
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",130,https://www.amazon.in/ZEBRONICS-Zeb-Astra-20-Wireless-Rechargeable/dp/B0B12K5BPM/ref=sr_1_93?qid=1672902998&s=computers&sr=1-93
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",45,https://www.amazon.in/Samsung-Emerald-Storage-Purchased-Separately/dp/B0B14MR9L1/ref=sr_1_80?qid=1672895770&s=electronics&sr=1-80
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),15,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_67?qid=1672909126&s=electronics&sr=1-67
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),15,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA55AUE65AKXXL/dp/B0B15GSPQW/ref=sr_1_212?qid=1672909134&s=electronics&sr=1-212
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),15,https://www.amazon.in/VW-Playwall-Frameless-Android-VW3251/dp/B0B16KD737/ref=sr_1_136?qid=1672909130&s=electronics&sr=1-136
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",310,https://www.amazon.in/ECOVACS-Robotic-Powerful-Advanced-Technology/dp/B0B19VJXQZ/ref=sr_1_323?qid=1672923609&s=kitchen&sr=1-323
B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)",52,https://www.amazon.in/Boult-Audio-Environmental-Cancellation-Bluetooth/dp/B0B1F6GQPS/ref=sr_1_75?qid=1672902998&s=computers&sr=1-75
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",259,https://www.amazon.in/Dura-Clean-Plus-Filtration-Accessories/dp/B0B1MDZV9C/ref=sr_1_334?qid=1672923609&s=kitchen&sr=1-334
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),71,https://www.amazon.in/Spigen-Hybrid-Compatible-Carbonate-Crystal/dp/B0B1NX6JTN/ref=sr_1_389?qid=1672895864&s=electronics&sr=1-389
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),15,https://www.amazon.in/Acer-inches-Ready-Android-AR32AR2841HDFL/dp/B0B1YVCJ2Y/ref=sr_1_26?qid=1672909125&s=electronics&sr=1-26
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),15,https://www.amazon.in/Acer-inches-Ultra-Android-AR43AR2851UDFL/dp/B0B1YY6JJL/ref=sr_1_146?qid=1672909131&s=electronics&sr=1-146
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),15,https://www.amazon.in/Acer-inches-Ultra-Android-AR55AR2851UDFL/dp/B0B1YZ9CB8/ref=sr_1_191?qid=1672909133&s=electronics&sr=1-191
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),15,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_95?qid=1672909128&s=electronics&sr=1-95
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)",52,https://www.amazon.in/Noise-Wireless-Instacharge-Bluetooth-Breathing/dp/B0B217Z5VK/ref=sr_1_157?qid=1672903002&s=computers&sr=1-157
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",5,https://www.amazon.in/Portronics-Konnect-Functional-Resistant-Braided/dp/B0B21C4BMX/ref=sr_1_133?qid=1672909130&s=electronics&sr=1-133
B0B21XL94T,Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver),15,https://www.amazon.in/Toshiba-inches-Android-43V35KP-Silver/dp/B0B21XL94T/ref=sr_1_425?qid=1672909145&s=electronics&sr=1-425
B0B23LW7NV,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),66,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130
B0B244R4KB,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),66,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B244R4KB/ref=sr_1_139?qid=1672895784&s=electronics&sr=1-139
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",260,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105
B0B25LQQPC,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",178,https://www.amazon.in/Crucial-500GB-PCIe-NAND-3500MB/dp/B0B25LQQPC/ref=sr_1_486?qid=1672903019&s=computers&sr=1-486
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",52,https://www.amazon.in/Zebronics-Zeb-Sound-N1-Bluetooth-Assistant/dp/B0B2931FCV/ref=sr_1_338?qid=1672903012&s=computers&sr=1-338
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)",82,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0B296NTFV/ref=sr_1_23?qid=1672902995&s=computers&sr=1-23
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),39,https://www.amazon.in/Prolet-Classic-Bumper-Samsung-Protector/dp/B0B298D54H/ref=sr_1_433?qid=1672895879&s=electronics&sr=1-433
B0B2C5MJN6,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),15,https://www.amazon.in/Hisense-inches-Bezelless-Google-50A6H/dp/B0B2C5MJN6/ref=sr_1_456?qid=1672909146&s=electronics&sr=1-456
B0B2CPVXHX,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector for Xiaomi Mi Pad 5 11 inch,148,https://www.amazon.in/Robustrion-Anti-Scratch-Smudge-Tempered-Protector/dp/B0B2CPVXHX/ref=sr_1_406?qid=1672903014&s=computers&sr=1-406
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,268,https://www.amazon.in/Shakti-Technology-S5-Pressure-Machine/dp/B0B2CWRDB1/ref=sr_1_316?qid=1672923607&s=kitchen&sr=1-316
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",247,https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",48,https://www.amazon.in/SanDisk-Extreme-microSD-Smartphones-Action/dp/B0B2DD66GS/ref=sr_1_182?qid=1672903004&s=computers&sr=1-182
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180ᶿ&105ᶿ |2 year warranty|SS Finish|Standard size,261,https://www.amazon.in/Wipro-Sandwich-function-SW-warranty-Standard/dp/B0B2DD8BQ8/ref=sr_1_271?qid=1672923606&s=kitchen&sr=1-271
B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",72,https://www.amazon.in/WeCool-Navigation-Locking-Gripping-Rotation/dp/B0B2DJ5RVQ/ref=sr_1_260?qid=1672895821&s=electronics&sr=1-260
